,title,isbn,publisher,pubdate,language
11,Erotic Triangles: Sundanese Dance and Masculinity in West Java (Sundanese Dance and Masculinity in West Java),9780226769592,University of Chicago Press,20210101,Java
12,Java Design:Building Better Apps and Applets,9780132711494,Prentice Hall,20210101,Java
13,"자바스크립트 + jQuery 마스터 (with Javascript, jQuery, Templates, Plugins)",9788996852186,아이콕스(iCox),20150815,Java
14,"JavaScript in 24 Hours, Sams Teach Yourself",9780672338090,Sams,20181011,Java
15,"Data Structures and Algorithms in Java, 6/E (International Student Version)",9781118808573,Wiley,20150310,Java
16,Learning React Native: Building Native Mobile Apps with JavaScript (Building Native Mobile Apps With Javascript),9781491989142,O&#39;Reilly Media,20171125,Java
17,Beginning Programming with Java for Dummies,9781119235538,For Dummies,20170724,Java
18,Spock: Up and Running: Writing Expressive Tests in Java and Groovy (Writing Expressive Tests in Java and Groovy),9781491923290,O&#39;Reilly Media,20170602,Java
19,Pragmatic Unit Testing in Java 8 with Junit,9781941222591,Pragmatic Bookshelf,20150319,Java
20,Essential Java for Scientists and Engineers,9780750659918,Butterworth-Heinemann,20030418,Java
21,Component Development for the Java Platform,9780201753066,Addison-Wesley,20011201,Java
22,"Foundation Adobe Edge Animate: For Html5, Css3, and JavaScript Development (For Html5, Css3, and Javascript Development)",9781430243502,Friends of ED,20120725,Java
23,Introducing Java Ee 7: A Look at What’s New (A Look at What’s New),9781430258483,Apress,20130630,Java
24,Programming Groovy 2: Dynamic Productivity for the Java Developer (Dynamic Productivity for the Java Developer),9781937785307,Pragmatic Bookshelf,20130722,Java
25,Professional Node.js (Building Javascript Based Scalable Software),9781118185469,John Wiley & Sons,20121019,Java
26,Essential Java 3D Fast: Developing 3D Graphics Applications in Java (Developing 3d Graphics Applications in Java),9781852333942,Springer,20010601,Java
27,Testable JavaScript: Ensuring Reliable Code,9781449323394,O&#39;Reilly Media,20130131,Java
28,Beginning Programming with Java for Dummies,9780470371749,For Dummies,20120410,Java
29,"Introduction to Java Programming Brief, 7/E",9780138146269,Prentice-Hall,,Java
30,The Visual Basic Programmer’s Guide to Java,9781583482179,iUniverse,19990428,Java
31,"Programming Language With Java Package, 2/E",9780321193711,Prentice-Hall,,Java
32,"Living in Paradise 양장 (At Home in the Tropics: Bali, Java, Thailand)",9780847865857,Rizzoli,20200303,Java
33,Mastering JavaScript Functional Programming.,9781839213069,Packt Publishing,20200124,Java
34,A Practical Solution Three in One C/C++/JAVA,9786202050470,LAP Lambert Academic Publishing,20190225,Java
35,JavaScript and Jquery for Website Developing,9783659890802,LAP Lambert Academic Publishing,20190211,Java
36,Learn Blockchain Programming with JavaScript (Build your very own Blockchain and decentralized network with JavaScript and Node.js),9781789618822,Packt,20181201,Java
37,Practical Internet of Things with JavaScript (Build standalone exciting IoT projects with Raspberry Pi 3 and JavaScript (ES5/ES6)),9781788292948,Packt Publishing,20181001,Java
38,JavaScript Cloud Native Development Cookbook,9781788470414,Packt Publishing,20180927,Java
39,Building RESTful Web Services with Java EE 8,9781789532883,Packt Publishing,20180731,Java
40,"Java How to Program, 11/E GE (Early Objects) (Early Objects)",9781292223858,Pearson,20180328,Java
41,A Guide to Learn C++ and Java Simultaneously,9786139835546,LAP Lambert Academic Publishing,20180524,Java
42,"Test-Driven Java Development, Second Edition",9781788836111,Packt Publishing,20180323,Java
43,Think Data Structures: Algorithms and Information Retrieval in Java (Algorithms and Information Retrieval in Java),9781491972397,Oreilly & Associates Inc,20170725,Java
44,Murach’s JavaScript and jQuery (3rd Edition),9781943872053,Mike Murach & Associates,20170220,Java
45,Haskell Im Anschlie?enden Vergleich Mit Java,9783640948987,Grin Verlag,20160915,Java
46,Java: Today’s Programming Language Volume II,9780997817225,Joslyn A. Smith,20160907,Java
47,Data Structures and Other Objects Using Java,9780132911504,Pearson Higher Education,20111028,Java
48,Java Ee 7 Essentials: Enterprise Developer Handbook,9781449370176,O&#39;Reilly Media,20130906,Java
49,Java and Soap: Building Web Services in Java,9780596001759,O&#39;Reilly & Associates,20020501,Java
50,"Java for the Web With Servlets, Jsp, and Ejb (A Developer’s Guide to Scalable Solutions)",9780735711952,New Riders Publishing,20020401,Java
51,"Java for Engineers and Scientists, 2/ed. 반양장",9780130335203,Prentice-Hall,20031001,Java
52,Data Structures and Other Objects Using Java,9780132576246,Prentice Hall,20111112,Java
53,14歲からはじめるHTML+CSS+Javascriptインタ-ネットプログラミング敎室,9784899772262,ラトルズ,20081001,Java
54,Data Structures and Abstractions with Java 반양장,9780132370455,Prentice-Hall,20210101,Java
55,Professional Eclipse 3 For Java Developers 반양장,9780470020050,Wiley,20210101,Java
56,Lets 실전 예제로 배우는 자바스크립트+제이쿼리(JavaScript+jQuery) (웹 퍼블리셔를 위한 최고의 기본서),9788965121275,아이비김영,20201110,Java
57,"THE JAVA LANGUAGE SPECIFICATION THIRD EDITION (한국어판, Third Edition)",9788960770072,에이콘출판,20080102,Java
58,Android Studio Arctic Fox Essentials - Java Edition (Developing Android Apps Using Android Studio 2020.31 and Java),9781951442354,"Payload Media, Inc.",20210917,Java
59,Basic Java Programming for Kids and Beginners,9781532078750,iUniverse,20190730,Java
60,Beginning Java Data Structures and Algorithms,9781789537178,Packt Publishing,20180727,Java
61,Computer Graphics for Java Programmers 2E 반양장,9780470031605,Wiley,20070406,Java
62,JavaScript and JSON Essentials Second Edition,9781788624701,Packt Publishing,20180420,Java
63,"Node.Js 8 the Right Way: Practical, Server-Side JavaScript That Scales (Practical, Server-side Javascript That Scales)",9781680501957,Pragmatic Bookshelf,20171225,Java
64,"HTML5, JavaScript, and jQuery 24-Hour Trainer",9781119001164,Wrox Press,20150213,Java
65,Javascript: 20 Lessons to Successful Web Development (20 Lessons to Successful Web Development),9780071841580,McGraw-Hill/Osborne Media,20150127,Java
66,JavaScript the Complete Reference 3rd Edition,9780071741200,McGraw-Hill/Osborne Media,20110731,Java
67,Schaum’s Outline of Data Structures with Java,9780071611619,McGraw-Hill,20090526,Java
68,Java Outside in Paperback [With CDROM and CD],9780521010870,Cambridge University Press,20030601,Java
69,Internet Multimedia Communications Using SIP (A Modern Approach Including Java (R) Practice),9780123743008,Morgan Kaufmann,20080115,Java
70,Java in a Nutshell: A Desktop Quick Reference,9781449370824,O&#39;Reilly Media,20141224,Java
71,"Operating Systems Concepts with Java, 6/e 반양장",9780471489054,Wiley,20031031,Java
72,Java: Intro. to Problem Solving & Programming,9780136072256,Prentice-Hall,20080507,Java
73,Training Guide: Programming in HTML5 with JavaScript and CSS (Programming in Html5 with JavaScript and Css3),9780735674387,Microsoft Press,20130430,Java
74,Java 7 Pocket Guide: Instant Help for Java Programmers,9781449343569,O&#39;Reilly Media,20130822,Java
75,Beginning Phonegap: Mobile Web Framework for JavaScript and Html5 (Mobile Web Framework for Javascript and Html5),9781430239031,Apress,20120111,Java
76,"Component- Oriented Development and Assembly 양장 (Paradigm, Principles, and Practice Using Java)",9781466580992,Auerbach Publications,20131228,Java
77,Inside Servlets Server-Side Programming for the Java Platform 반양장 (Server-Side Programming for the Java Platform),9780201709063,Addison-Wesley,20010501,Java
78,"Node.Js the Right Way: Practical, Server-Side JavaScript That Scales (Practical, Server-Side Javascript That Scales)",9781937785734,Pragmatic Bookshelf,20131205,Java
79,Pro Data Visualization Using R and JavaScript,9781430258063,Apress,20130612,Java
80,Java Web Services for Experienced Programmers,9780130461346,Prentice Hall PTR,20020819,Java
81,"Oracle Database Programming with Java: Ideas, Designs, and Implementations",9781032302294,Auerbach Publications,20220808,Java
82,"Java - Simple, Concept Oriented, and Programming",9786203202021,KS OmniScriptum Publishing,20210129,Java
83,Real-World Software Development: A Project-Driven Guide to Fundamentals in Java (A Project-driven Guide to Fundamentals in Java),9781491967171,Oreilly & Associates Inc,20191104,Java
84,JavaScript &#1074; &#1087;&#1088;&#1080;&#1084;&#1077;&#1088;&#1072;&#1093;,9785940746683,Book on Demand Ltd.,20190624,Java
85,Natural Language Processing with Java Cookbook,9781789801156,Packt,20190425,Java
86,Javascript Basic to Advanced Expert Programming,9788963413181,영민,20200825,Java
87,Data Structures and Abstractions with Java 반양장,9781292077185,Pearson Education,20160801,Java
88,Understanding Ecmascript 6: The Definitive Guide for JavaScript Developers (The Definitive Guide for Javascript Developers),9781593277574,No Starch Press,20160930,Java
89,Java and XML: Solutions to Real-World Problems,9780596101497,O&#39;Reilly Media,20061008,Java
90,Java Programming: A Comprehensive Introduction (A Comprehensive Introduction),9780078022074,McGraw-Hill Science/Engineering/Math,20120120,Java
91,"Kinect Open Source Programming Secrets (Hacking the Kinect With OpenNI, NITE, and Java)",9780071783170,McGraw-Hill Professional Publishing,20120418,Java
92,Developing Java Ee 6 Applications on Jboss As7,9781782161349,Packt Publishing,20130331,Java
93,Data Structures and Problem Solving Using Java,9780321546227,Pearson Higher Education,20080301,Java
94,Data Structures and Problem Solving Using Java,9780321541406,Addison Wesley Longman,20091007,Java
95,Indesign Cs5 Automation Using XML & JavaScript,9781460915387,Createspace,20131223,Java
96,Programming the BeagleBone Black: Getting Started with JavaScript and BoneScript (Getting Started With JavaScript and BoneScript),9780071832120,McGraw-Hill/Tab Electronics,20140509,Java
97,Maintainable JavaScript: Writing Readable Code,9781449327682,O&#39;Reilly Media,20120531,Java
98,Sams Teach Yourself JavaScript in 24 Hours 반양장,9780672328794,Sams,,Java
99,Xml and Java : Developing Web Applications 반양장,9780201485431,Addison-Wesley,19990501,Java
